track_id,bit_rate,comments,composer,date_created,date_recorded,duration,favorites,genre_top,genres,genres_all,information,interest,language_code,license,listens,lyricist,number,publisher,tags,title,Type
495,160000,0,,26.11.2008 02:02,26.11.2008 00:00,899,0,Rock,"[25, 27]","[25, 27, 12]",,1743,en,Attribution-NonCommercial-ShareAlike 3.0 International,922,,6,,[],"Waterfall (Emerald City Coffee, Seattle)",1
496,160000,0,,26.11.2008 02:02,,173,0,Rock,"[27, 66]","[66, 27, 12]",,235,en,Attribution-NonCommercial-ShareAlike 3.0 International,23,,6,,[],Winged Ear,1
497,128000,0,,26.11.2008 02:02,,59,0,Rock,"[27, 66]","[66, 27, 12]",,254,en,Attribution-NonCommercial-ShareAlike 3.0 International,27,,7,,[],Appear To Be,1
498,160000,0,,26.11.2008 02:02,,75,0,Rock,"[27, 66]","[66, 27, 12]",,943,en,Attribution-NonCommercial-ShareAlike 3.0 International,57,,7,,[],Birdlike Movements,1
500,160000,0,,26.11.2008 02:02,,127,0,Rock,"[27, 66]","[66, 27, 12]",,188,en,Attribution-NonCommercial-ShareAlike 3.0 International,22,,7,,[],"Longview, WA",1
501,160000,0,,26.11.2008 02:02,1.01.2001 00:00,326,0,Rock,[27],"[27, 12]",,328,en,Attribution-NonCommercial-ShareAlike 3.0 International,39,,7,,[],Utmost House,1
502,160000,0,,26.11.2008 02:02,26.11.2008 00:00,780,0,Rock,"[25, 27]","[25, 27, 12]",,740,en,Attribution-NonCommercial-ShareAlike 3.0 International,175,,7,,[],"Vast and Sad (Showoff Gallery, Bellingham)",1
503,160000,0,,26.11.2008 02:02,,296,1,Rock,"[27, 66]","[66, 27, 12]",,387,en,Attribution-NonCommercial-ShareAlike 3.0 International,25,,8,,[],Carted Off,1
504,128000,0,,26.11.2008 02:02,,242,0,Rock,"[27, 66]","[66, 27, 12]",,236,en,Attribution-NonCommercial-ShareAlike 3.0 International,29,,8,,[],Cry,1
506,160000,0,,26.11.2008 02:03,1.01.2001 00:00,220,0,Rock,[27],"[27, 12]",,258,en,Attribution-NonCommercial-ShareAlike 3.0 International,42,,8,,[],Moths!!!,1
507,160000,0,,26.11.2008 02:03,,201,0,Rock,"[27, 66]","[66, 27, 12]",,259,en,Attribution-NonCommercial-ShareAlike 3.0 International,71,,8,,[],Toasty Birds,1
508,128000,0,,26.11.2008 02:03,,235,0,Rock,"[27, 66]","[66, 27, 12]",,622,en,Attribution-NonCommercial-ShareAlike 3.0 International,14,,9,,[],5 In 1,1
509,160000,0,,26.11.2008 02:03,,154,0,Rock,"[27, 66]","[66, 27, 12]",,419,en,Attribution-NonCommercial-ShareAlike 3.0 International,42,,9,,[],A Wren's Heart,1
510,160000,0,,26.11.2008 02:03,,240,0,Rock,"[27, 66]","[66, 27, 12]",,292,en,Attribution-NonCommercial-ShareAlike 3.0 International,38,,9,,[],Sac City,1
511,160000,0,,26.11.2008 02:03,1.01.2001 00:00,158,0,Rock,[27],"[27, 12]",,532,en,Attribution-NonCommercial-ShareAlike 3.0 International,39,,9,,[],Sharper &amp; Clearer,1
512,160000,0,,26.11.2008 02:03,1.01.2001 00:00,87,2,Rock,[27],"[27, 12]",,2401,en,Attribution-NonCommercial-ShareAlike 3.0 International,2002,,10,,[],"""""",1
513,128000,0,,26.11.2008 02:03,,242,0,Rock,"[27, 66]","[66, 27, 12]",,2818,en,Attribution-NonCommercial-ShareAlike 3.0 International,43,,10,,[],Victoria 2,1
514,128000,0,,26.11.2008 02:03,,178,0,Rock,"[27, 66]","[66, 27, 12]",,1137,en,Attribution-NonCommercial-ShareAlike 3.0 International,48,,11,,[],Four Doors,1
515,160000,0,,26.11.2008 02:03,1.01.2001 00:00,146,0,Rock,[27],"[27, 12]",,460,en,Attribution-NonCommercial-ShareAlike 3.0 International,120,,11,,[],Let's Climb a Mossy Hill,1
516,128000,0,,26.11.2008 02:03,,465,0,Rock,"[27, 66]","[66, 27, 12]",,308,en,Attribution-NonCommercial-ShareAlike 3.0 International,29,,12,,[],Kohoutek,1
517,160000,0,,26.11.2008 02:03,1.01.2001 00:00,301,0,Rock,[27],"[27, 12]",,543,en,Attribution-NonCommercial-ShareAlike 3.0 International,94,,12,,[],Narcotic Effect On Bees,1
520,160000,0,,26.11.2008 02:03,1.01.2001 00:00,181,0,Rock,[12],[12],,305,en,Attribution-NonCommercial-ShareAlike 3.0 International,65,,1,,[],Invisible Tape,1
521,160000,0,,26.11.2008 02:03,1.01.2001 00:00,143,0,Rock,[12],[12],,518,en,Attribution-NonCommercial-ShareAlike 3.0 International,172,,2,,[],A River Frozen In Place,1
522,160000,0,,26.11.2008 02:03,1.01.2001 00:00,127,0,Rock,[12],[12],,316,en,Attribution-NonCommercial-ShareAlike 3.0 International,50,,3,,[],End Over End,1
523,160000,0,,26.11.2008 02:03,1.01.2001 00:00,149,1,Rock,[12],[12],,535,en,Attribution-NonCommercial-ShareAlike 3.0 International,201,,4,,[],Black Is the Color of My True Love's Mail,1
524,160000,0,,26.11.2008 02:03,1.01.2001 00:00,137,0,Rock,[12],[12],,429,en,Attribution-NonCommercial-ShareAlike 3.0 International,190,,5,,[],I Didn't Think the Oracle Was Talking to Me,1
525,160000,0,,26.11.2008 02:03,1.01.2001 00:00,195,0,Rock,[12],[12],,415,en,Attribution-NonCommercial-ShareAlike 3.0 International,112,,6,,[],I Have Not Spoken All Day,1
526,160000,0,,26.11.2008 02:03,1.01.2001 00:00,189,0,Rock,[12],[12],,665,en,Attribution-NonCommercial-ShareAlike 3.0 International,171,,7,,[],Do Not Talk,1
527,160000,0,,26.11.2008 02:03,1.01.2001 00:00,133,0,Rock,[12],[12],,313,en,Attribution-NonCommercial-ShareAlike 3.0 International,85,,8,,[],For Jake Erdmann Et Al.,1
528,160000,0,,26.11.2008 02:03,1.01.2001 00:00,146,0,Rock,[12],[12],,384,en,Attribution-NonCommercial-ShareAlike 3.0 International,59,,9,,[],An Odd Number of Stairs,1
529,160000,0,,26.11.2008 02:03,1.01.2001 00:00,99,0,Rock,[12],[12],,734,en,Attribution-NonCommercial-ShareAlike 3.0 International,169,,10,,[],For the Dishroom at Meridian Park Hospital,1
530,160000,0,,26.11.2008 02:03,1.01.2001 00:00,169,0,Rock,[12],[12],,408,en,Attribution-NonCommercial-ShareAlike 3.0 International,58,,11,,[],White Satin Bed,1
531,160000,0,,26.11.2008 02:03,1.01.2001 00:00,211,0,Rock,[12],[12],,416,en,Attribution-NonCommercial-ShareAlike 3.0 International,109,,12,,[],"Night Air, Portland",1
562,256000,0,,26.11.2008 02:05,1.01.2007 00:00,69,0,Rock,[12],[12],,495,en,Attribution-NonCommercial-ShareAlike 3.0 International,127,,1,,[],Ex Lucky,1
563,256000,0,,26.11.2008 02:05,1.01.2007 00:00,168,0,Rock,[12],[12],,311,en,Attribution-NonCommercial-ShareAlike 3.0 International,134,,2,,[],Dumb Me Down,1
564,256000,0,,26.11.2008 02:05,1.01.2007 00:00,141,4,Rock,[12],[12],,998,en,Attribution-NonCommercial-ShareAlike 3.0 International,467,,3,,[],The Sugar Society,1
565,256000,0,,26.11.2008 02:05,1.01.2007 00:00,154,0,Rock,[12],[12],,577,en,Attribution-NonCommercial-ShareAlike 3.0 International,93,,4,,[],Sophia,1
566,256000,0,,26.11.2008 02:05,1.01.2007 00:00,182,0,Rock,[12],[12],,707,en,Attribution-NonCommercial-ShareAlike 3.0 International,181,,5,,[],Jasmine,1
567,256000,0,,26.11.2008 02:05,1.01.2007 00:00,130,0,Rock,[12],[12],,431,en,Attribution-NonCommercial-ShareAlike 3.0 International,183,,6,,[],Liberty's Bell,1
568,256000,0,,26.11.2008 02:05,1.01.2007 00:00,147,0,Rock,[12],[12],,428,en,Attribution-NonCommercial-ShareAlike 3.0 International,110,,7,,[],Disconnect,1
569,256000,0,,26.11.2008 02:05,1.01.2007 00:00,149,0,Rock,[12],[12],,553,en,Attribution-NonCommercial-ShareAlike 3.0 International,81,,8,,[],Shadow Law,1
570,256000,0,,26.11.2008 02:05,1.01.2007 00:00,141,0,Rock,[12],[12],,410,en,Attribution-NonCommercial-ShareAlike 3.0 International,70,,9,,[],Old Route 13,1
571,256000,0,,26.11.2008 02:05,1.01.2007 00:00,79,0,Rock,[12],[12],,404,en,Attribution-NonCommercial-ShareAlike 3.0 International,157,,10,,[],Medicine Chant,1
572,256000,0,,26.11.2008 02:05,1.01.2007 00:00,178,0,Rock,[12],[12],,413,en,Attribution-NonCommercial-ShareAlike 3.0 International,147,,11,,[],Awaken,1
573,190833,0,Clockcleaner,26.11.2008 02:05,17.10.2007 00:00,394,5,Rock,[25],"[25, 12]",,1150,en,Attribution-NonCommercial-ShareAlike 3.0 International,751,,3,,[],When My Ship Comes In,1
574,219522,0,Clockcleaner,26.11.2008 02:05,17.10.2007 00:00,267,11,Rock,[25],"[25, 12]",,3169,en,Attribution-NonCommercial-ShareAlike 3.0 International,2617,,4,,[],Caliente Queen,1
575,320000,0,Clyde,26.11.2008 02:05,,342,0,Rock,[12],[12],,350,en,Attribution-Noncommercial-Share Alike 3.0 United States,96,,0,,[],Shining the Diamond,1
576,160000,0,"Clyde ""The Jackal"" Rourke",26.11.2008 02:05,,265,1,Rock,[12],[12],,715,en,Attribution-Noncommercial-Share Alike 3.0 United States,200,,0,,[],Shot At the Post Office,1
577,320000,0,,26.11.2008 02:05,,130,1,Rock,[12],[12],,251,en,Attribution-Noncommercial-Share Alike 3.0 United States,55,,0,,[],It Got in The Way,1
578,320000,0,,26.11.2008 02:05,,241,0,Rock,[12],[12],,314,en,Attribution-Noncommercial-Share Alike 3.0 United States,43,,0,,[],tan man,1
579,256000,0,,26.11.2008 02:05,11.12.2007 00:00,143,2,Rock,[25],"[25, 12]",,525,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,460,,5,,[],(Tryin' To) Read My Mind,1
580,256000,1,,26.11.2008 02:05,11.12.2007 00:00,183,0,Rock,[25],"[25, 12]",,405,en,Attribution-Noncommercial-No Derivative Works 3.0 United States,349,,6,,[],Premonition,1
605,112000,0,,26.11.2008 02:07,26.11.2008 00:00,108,1,Rock,[12],[12],,1774,en,Attribution-NonCommercial-ShareAlike 3.0 International,935,,1,,[],I Was So Bored I Wanted To Hang Myself On The Dancefloor,1
606,64000,0,,26.11.2008 02:07,,94,1,Rock,[12],[12],,1226,en,Attribution-NonCommercial-ShareAlike 3.0 International,245,,1,,[],Attack of the Clones,1
607,64000,0,,26.11.2008 02:07,,120,2,Rock,[12],[12],,1620,en,Attribution-NonCommercial-ShareAlike 3.0 International,340,,3,,[],Clare (Undone),1
608,112000,0,,26.11.2008 02:07,26.11.2008 00:00,159,3,Rock,[12],[12],,1980,en,Attribution-NonCommercial-ShareAlike 3.0 International,1072,,4,,[],Punk Rock vs. Swiss Modernism,1
609,128000,0,,26.11.2008 02:07,,174,1,Rock,[12],[12],,729,en,Attribution-NonCommercial-ShareAlike 3.0 International,418,,1,,[],The Psychic,1
633,128000,0,El Jesus De Mágico,26.11.2008 02:08,26.11.2008 00:00,222,2,Rock,[12],[12],,997,en,Attribution-NonCommercial-ShareAlike 3.0 International,509,,0,,[],Indian Giver,1
634,128000,0,El Jesus De Mágico,26.11.2008 02:08,26.11.2008 00:00,154,3,Rock,[12],[12],,817,en,Attribution-NonCommercial-ShareAlike 3.0 International,272,,0,,[],LGNO,1
635,128000,0,El Jesus De Mágico,26.11.2008 02:08,26.11.2008 00:00,133,3,Rock,[12],[12],,1288,en,Attribution-NonCommercial-ShareAlike 3.0 International,774,,0,,[],Xmas at Wounded Knee,1
690,256000,0,,26.11.2008 02:12,1.01.2006 00:00,290,5,Rock,[12],[12],,8125,en,Attribution-NonCommercial-ShareAlike 3.0 International,5724,,1,,[],Cataclysm,1
691,256000,0,,26.11.2008 02:12,1.01.2002 00:00,365,0,Rock,[12],[12],,863,en,Attribution-NonCommercial-ShareAlike 3.0 International,471,,6,,[],Into the Vastness of Stupidity,1
692,256000,0,,26.11.2008 02:12,1.01.2004 00:00,227,4,Rock,[12],[12],,1039,en,Attribution-NonCommercial-ShareAlike 3.0 International,573,,5,,[],Part 4,1
693,256000,0,,26.11.2008 02:13,1.01.2001 00:00,559,0,Rock,[12],[12],,716,en,Attribution-NonCommercial-ShareAlike 3.0 International,326,,11,,[],Trauma 11,1
696,256000,0,,26.11.2008 02:13,26.11.2008 00:00,130,2,Rock,[45],"[12, 45]",,1752,en,Attribution-NonCommercial-ShareAlike 3.0 International,1119,,7,,[],Korea,1
697,256000,0,,26.11.2008 02:13,26.11.2008 00:00,173,1,Rock,[45],"[12, 45]",,868,en,Attribution-NonCommercial-ShareAlike 3.0 International,141,,8,,[],Isle of Man,1
698,256000,0,,26.11.2008 02:13,26.11.2008 00:00,88,1,Rock,[45],"[12, 45]",,684,en,Attribution-NonCommercial-ShareAlike 3.0 International,409,,9,,[],Iran,1
699,256000,0,,26.11.2008 02:13,26.11.2008 00:00,191,1,Rock,[45],"[12, 45]",,545,en,Attribution-NonCommercial-ShareAlike 3.0 International,170,,10,,[],Antarctica,1
700,256000,0,,26.11.2008 02:13,26.11.2008 00:00,131,1,Rock,[45],"[12, 45]",,906,en,Attribution-NonCommercial-ShareAlike 3.0 International,53,,11,,[],Ehtiopia,1
701,256000,0,,26.11.2008 02:13,26.11.2008 00:00,130,1,Rock,[45],"[12, 45]",,1907,en,Attribution-NonCommercial-ShareAlike 3.0 International,644,,13,,[],Japan,1
702,256000,0,,26.11.2008 02:13,26.11.2008 00:00,162,2,Rock,[45],"[12, 45]",,1762,en,Attribution-NonCommercial-ShareAlike 3.0 International,950,,14,,[],Mexico,1
703,256000,0,,26.11.2008 02:13,26.11.2008 00:00,239,2,Rock,[45],"[12, 45]",,1464,en,Attribution-NonCommercial-ShareAlike 3.0 International,750,,15,,[],Peru Austria and Canada,1
711,160000,0,,26.11.2008 02:13,26.11.2008 00:00,159,1,Rock,[25],"[25, 12]",,1165,en,Attribution-NonCommercial-ShareAlike 3.0 International,157,,5,,[],Kamikaze!,1
712,160000,0,,26.11.2008 02:13,26.11.2008 00:00,191,1,Rock,[25],"[25, 12]",,498,en,Attribution-NonCommercial-ShareAlike 3.0 International,112,,4,,[],Loch Ness Primitive,1
713,160000,0,,26.11.2008 02:13,26.11.2008 00:00,143,0,Rock,[25],"[25, 12]",,539,en,Attribution-NonCommercial-ShareAlike 3.0 International,84,,8,,[],No Idea,1
719,256000,0,,26.11.2008 02:14,1.01.2007 00:00,299,2,Rock,[12],[12],,928,en,Attribution-NonCommercial-ShareAlike 3.0 International,245,,1,,[],Florida Tags,1
720,256000,0,,26.11.2008 02:14,1.01.2007 00:00,190,2,Rock,[12],[12],,1222,en,Attribution-NonCommercial-ShareAlike 3.0 International,326,,2,,[],Camera Shy,1
721,256000,0,,26.11.2008 02:14,1.01.2007 00:00,117,1,Rock,[12],[12],,839,en,Attribution-NonCommercial-ShareAlike 3.0 International,112,,3,,[],Evil Twin,1
722,256000,0,,26.11.2008 02:14,1.01.2007 00:00,204,1,Rock,[12],[12],,707,en,Attribution-NonCommercial-ShareAlike 3.0 International,132,,4,,[],Looking For A kiss,1
723,256000,0,,26.11.2008 02:14,1.01.2007 00:00,1048,1,Rock,[12],[12],,1098,en,Attribution-NonCommercial-ShareAlike 3.0 International,207,,5,,[],Take A hit,1
777,256000,0,,26.11.2008 02:18,1.01.2000 00:00,90,0,Rock,[12],[12],,4235,en,Attribution-NonCommercial-ShareAlike 3.0 International,3247,,1,,[],Relaxing,1
778,256000,0,,26.11.2008 02:18,1.01.2000 00:00,153,0,Rock,[12],[12],,680,en,Attribution-NonCommercial-ShareAlike 3.0 International,85,,2,,[],Don't Call Me Tonite / Very Good,1
779,256000,0,,26.11.2008 02:18,1.01.2000 00:00,71,0,Rock,[12],[12],,318,en,Attribution-NonCommercial-ShareAlike 3.0 International,97,,3,,[],Causing Disturbances,1
780,256000,0,,26.11.2008 02:18,1.01.2000 00:00,89,0,Rock,[12],[12],,371,en,Attribution-NonCommercial-ShareAlike 3.0 International,74,,4,,[],Don't Peek-O,1
781,256000,0,,26.11.2008 02:18,1.01.2000 00:00,27,0,Rock,[12],[12],,1446,en,Attribution-NonCommercial-ShareAlike 3.0 International,920,,5,,[],Shoe-Shopping High,1
782,256000,0,,26.11.2008 02:18,1.01.2000 00:00,27,0,Rock,[12],[12],,682,en,Attribution-NonCommercial-ShareAlike 3.0 International,349,,6,,[],Self Examination of His Wife's Breasts,1
783,256000,0,,26.11.2008 02:18,1.01.2000 00:00,51,0,Rock,[12],[12],,404,en,Attribution-NonCommercial-ShareAlike 3.0 International,113,,7,,[],Puffy Onyx,1
784,256000,0,,26.11.2008 02:18,1.01.2000 00:00,8,0,Rock,[12],[12],,942,en,Attribution-NonCommercial-ShareAlike 3.0 International,391,,8,,[],Lemon Intermezzo,1
785,256000,0,,26.11.2008 02:18,1.01.2000 00:00,27,0,Rock,[12],[12],,860,en,Attribution-NonCommercial-ShareAlike 3.0 International,497,,9,,[],The Plywood Curtain,1
786,256000,0,,26.11.2008 02:18,1.01.2000 00:00,172,0,Rock,[12],[12],,372,en,Attribution-NonCommercial-ShareAlike 3.0 International,73,,10,,[],Electric Guru,1
787,256000,0,,26.11.2008 02:18,1.01.2000 00:00,41,0,Rock,[12],[12],,1077,en,Attribution-NonCommercial-ShareAlike 3.0 International,501,,11,,[],Booger-Flicking Winners Go Freeh,1
788,256000,0,,26.11.2008 02:18,1.01.2000 00:00,39,0,Rock,[12],[12],,1153,en,Attribution-NonCommercial-ShareAlike 3.0 International,286,,12,,[],Vert,1
789,256000,0,,26.11.2008 02:18,1.01.2000 00:00,4,0,Rock,[12],[12],,1719,en,Attribution-NonCommercial-ShareAlike 3.0 International,602,,13,,[],Do I Tingle?,1
790,256000,0,,26.11.2008 02:18,1.01.2000 00:00,34,0,Rock,[12],[12],,796,en,Attribution-NonCommercial-ShareAlike 3.0 International,114,,14,,[],"Up, Two?",1
791,256000,0,,26.11.2008 02:18,1.01.2000 00:00,101,0,Rock,[12],[12],,551,en,Attribution-NonCommercial-ShareAlike 3.0 International,46,,15,,[],6:30 Encephalitis Spraydown,1
792,256000,0,,26.11.2008 02:18,1.01.2000 00:00,44,0,Rock,[12],[12],,565,en,Attribution-NonCommercial-ShareAlike 3.0 International,66,,16,,[],Everyone - am Masterbate,1
793,256000,0,,26.11.2008 02:18,1.01.2000 00:00,145,0,Rock,[12],[12],,718,en,Attribution-NonCommercial-ShareAlike 3.0 International,145,,17,,[],The Hymn of the Honeymoon,1
794,256000,0,,26.11.2008 02:18,1.01.2000 00:00,6,0,Rock,[12],[12],,1067,en,Attribution-NonCommercial-ShareAlike 3.0 International,486,,18,,[],.07 Sec,1
795,256000,0,,26.11.2008 02:18,1.01.2000 00:00,37,0,Rock,[12],[12],,862,en,Attribution-NonCommercial-ShareAlike 3.0 International,342,,19,,[],The Lower Frequencies,1
796,256000,1,,26.11.2008 02:18,1.01.2000 00:00,102,0,Rock,[12],[12],,1113,en,Attribution-NonCommercial-ShareAlike 3.0 International,258,,20,,[],We Would Be Friends,1
797,256000,0,,26.11.2008 02:18,1.01.2000 00:00,109,0,Rock,[12],[12],,795,en,Attribution-NonCommercial-ShareAlike 3.0 International,106,,21,,[],Joe Pico,1
798,256000,0,,26.11.2008 02:18,1.01.2000 00:00,13,0,Rock,[12],[12],,851,en,Attribution-NonCommercial-ShareAlike 3.0 International,300,,22,,[],Artificial Breasts Are Not New,1
803,256000,0,Will Foster,26.11.2008 02:19,1.01.2004 00:00,181,0,Rock,[25],"[25, 12]",,911,en,Attribution-NonCommercial-ShareAlike 3.0 International,273,,4,,[],Thinking About You,1
804,256000,0,Will Foster,26.11.2008 02:19,1.01.2004 00:00,124,3,Rock,[25],"[25, 12]",,608,en,Attribution-NonCommercial-ShareAlike 3.0 International,218,,6,,[],Chock Fool of Nuts,1
805,256000,0,Will Foster,26.11.2008 02:19,1.01.2007 00:00,110,0,Rock,[25],"[25, 12]",,908,en,Attribution-NonCommercial-ShareAlike 3.0 International,394,,0,,[],Haymaker,1
806,320000,0,Will Foster,26.11.2008 02:19,1.01.2001 00:00,232,15,Rock,[25],"[25, 12]",,936,en,Attribution-NonCommercial-ShareAlike 3.0 International,609,,0,,[],Hello from Ohio,1
807,256000,0,Will Foster,26.11.2008 02:19,,244,0,Rock,[25],"[25, 12]",,627,en,Attribution-NonCommercial-ShareAlike 3.0 International,177,,0,,[],Spider Season,1
824,256000,0,,26.11.2008 02:20,1.01.2008 00:00,165,1,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,869,en,Attribution-NonCommercial-ShareAlike 3.0 International,432,,1,,[],Black Mold,1
825,128000,0,,26.11.2008 02:20,1.01.2008 00:00,83,2,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,2780,en,Attribution-NonCommercial-ShareAlike 3.0 International,2262,,1,,[],Death March,1
826,128000,0,,26.11.2008 02:20,1.01.2008 00:00,258,1,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,1064,en,Attribution-NonCommercial-ShareAlike 3.0 International,442,,3,,[],Graverobbin,1
827,256000,0,,26.11.2008 02:20,1.01.2008 00:00,217,2,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,715,en,Attribution-NonCommercial-ShareAlike 3.0 International,197,,8,,[],Psychic Violence,1
828,256000,0,,26.11.2008 02:20,1.01.2008 00:00,198,1,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,909,en,Attribution-NonCommercial-ShareAlike 3.0 International,109,,2,,[],Scrilla,1
829,128000,0,,26.11.2008 02:20,1.01.2008 00:00,144,0,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,1083,en,Attribution-NonCommercial-ShareAlike 3.0 International,455,,4,,[],The Fly Pt. II,1
830,256000,0,,26.11.2008 02:20,1.01.2008 00:00,206,1,Rock,"[12, 45, 58, 66]","[58, 66, 12, 45]",,1715,en,Attribution-NonCommercial-ShareAlike 3.0 International,798,,5,,[],Vietnam,1
836,256000,0,,26.11.2008 02:21,26.11.2008 00:00,200,1,Rock,[12],[12],,876,en,Attribution-NonCommercial-ShareAlike 3.0 International,165,,1,,[],Sunsplash Dreamland,1
837,256000,0,,26.11.2008 02:21,26.11.2008 00:00,249,0,Rock,[12],[12],,750,en,Attribution-NonCommercial-ShareAlike 3.0 International,175,,2,,[],DopeSick,1
838,256000,0,,26.11.2008 02:21,26.11.2008 00:00,140,0,Rock,[12],[12],,740,en,Attribution-NonCommercial-ShareAlike 3.0 International,311,,3,,[],Wasteland,1
839,256000,0,,26.11.2008 02:21,26.11.2008 00:00,257,0,Rock,[12],[12],,605,en,Attribution-NonCommercial-ShareAlike 3.0 International,99,,4,,[],Just Like A Rose,1
840,256000,0,,26.11.2008 02:21,26.11.2008 00:00,139,0,Rock,[12],[12],,1013,en,Attribution-NonCommercial-ShareAlike 3.0 International,250,,5,,[],Explosions,1
841,256000,0,,26.11.2008 02:21,26.11.2008 00:00,152,0,Rock,[12],[12],,396,en,Attribution-NonCommercial-ShareAlike 3.0 International,109,,6,,[],Big Nose,1
842,256000,0,,26.11.2008 02:21,26.11.2008 00:00,175,1,Rock,[12],[12],,675,en,Attribution-NonCommercial-ShareAlike 3.0 International,120,,7,,[],Baby,1
843,256000,0,,26.11.2008 02:21,26.11.2008 00:00,346,0,Rock,[12],[12],,530,en,Attribution-NonCommercial-ShareAlike 3.0 International,95,,8,,[],Today,1
844,256000,0,,26.11.2008 02:21,26.11.2008 00:00,176,1,Rock,[12],[12],,1525,en,Attribution-NonCommercial-ShareAlike 3.0 International,103,,9,,[],Don't Wanna Die,1
845,256000,0,,26.11.2008 02:21,26.11.2008 00:00,183,0,Rock,[12],[12],,356,en,Attribution-NonCommercial-ShareAlike 3.0 International,76,,10,,[],Things You Say,1
846,256000,0,,26.11.2008 02:21,26.11.2008 00:00,184,1,Rock,[12],[12],,496,en,Attribution-NonCommercial-ShareAlike 3.0 International,125,,11,,[],Comin Down (The Wall),1
850,256000,0,,26.11.2008 02:22,1.02.2006 00:00,274,0,Rock,[12],[12],,722,en,Attribution-NonCommercial-ShareAlike 3.0 International,310,,6,,['baltimore'],Tomb Of Science,1
851,256000,0,,26.11.2008 02:22,1.02.2006 00:00,269,1,Rock,[12],[12],,718,en,Attribution-NonCommercial-ShareAlike 3.0 International,124,,7,,['baltimore'],Six Realms,1
852,256000,0,,26.11.2008 02:22,1.02.2006 00:00,252,1,Rock,[12],[12],,388,en,Attribution-NonCommercial-ShareAlike 3.0 International,153,,10,,['baltimore'],Escape From the Organ Chamber,1
